sku,title,description,brand,product_type,gender,age_group,occasion,url_key,categories,created_at,updated_at,variant_count,product_ids,size,color,price,stock_status
2023483002000,Karina Statement Drop Earrings,,,simple,,,,,,2019-09-03,2019-09-03,1,197286,,turquoise,19.99,
2023484402007,Dina Double Stud Earrings,,,simple,,,,,,2019-09-03,2019-09-03,1,194028,,rhodium,9.99,
2023484601004,Tahnee Statement Stone Necklace,,,simple,,,,,,2019-09-03,2019-09-03,1,197283,,black,39.99,
2023485202002,Miley Beaded Stretch Bracelet Set,,,simple,,,,,,2019-09-03,2019-09-03,1,194259,,turquoise,16.99,
2023485302009,Cara Summer Tote,,,simple,,,,,,2019-09-02,2019-09-03,1,191874,,vivid tangerine,59.99,
2023487003003,Eloise Wing Bag,,,simple,,,,,,2019-09-03,2019-09-03,1,197298,,yellow colourblock,69.99,
2023487004000,Eloise Wing Bag,,,simple,,,,,,2019-09-03,2019-09-03,1,197295,,stone,69.99,
2023487601001,Keely Statement Stone Necklace,,,simple,,,,,,2019-09-03,2019-09-03,1,197292,,grey,34.99,
2023487902009,Pepa Mixed Hair Pin Set,,,simple,,,,,,2019-09-03,2019-09-03,1,201096,,gold,16.99,
2023490402008,Mariah Fringe Statement Necklace,,,simple,,,,,,2019-09-03,2019-09-03,1,197307,,gold,39.99,
2023492402006,Gianna Stone Detail Stretch Ring,,,simple,,,,,,2019-09-03,2019-09-03,1,197304,,turquoise,14.99,
2023495001008,Rumer 12 Pack Stud Earrings Set,,,simple,,,,,,2019-09-03,2019-09-03,1,197301,,multi,14.99,
2023495801042,Lily High Rise Ankle Grazer Jeans,,,simple,,,,,,2019-09-03,2019-09-03,1,201054,,power stretch sapphire blue,109.99,
2023495801066,Lily High Rise Ankle Grazer Jeans,,,simple,,,,,,2019-09-03,2019-09-03,1,201057,,power stretch sapphire blue,109.99,
2023495801080,Lily High Rise Ankle Grazer Jeans,,,simple,,,,,,2019-09-03,2019-09-03,1,201060,,power stretch sapphire blue,109.99,
2023495801103,Lily High Rise Ankle Grazer Jeans,,,simple,,,,,,2019-09-03,2019-09-03,1,201063,,power stretch sapphire blue,109.99,
2023495801127,Lily High Rise Ankle Grazer Jeans,,,simple,,,,,,2019-09-03,2019-09-03,1,201066,,power stretch sapphire blue,109.99,
2023495801141,Lily High Rise Ankle Grazer Jeans,,,simple,,,,,,2019-09-03,2019-09-03,1,201069,,power stretch sapphire blue,109.99,
2023495801165,Lily High Rise Ankle Grazer Jeans,,,simple,,,,,,2019-09-03,2019-09-03,1,201072,,power stretch sapphire blue,109.99,
2023496101042,Poppy Mid Rise Ankle Grazer Jeans,,,simple,,,,,,2019-09-03,2019-09-03,1,201141,,crystal blue,89.99,
2023496101066,Poppy Mid Rise Ankle Grazer Jeans,,,simple,,,,,,2019-09-03,2019-09-03,1,201144,,crystal blue,89.99,
2023496101080,Poppy Mid Rise Ankle Grazer Jeans,,,simple,,,,,,2019-09-03,2019-09-03,1,201147,,crystal blue,89.99,
2023496101103,Poppy Mid Rise Ankle Grazer Jeans,,,simple,,,,,,2019-09-03,2019-09-03,1,201150,,crystal blue,89.99,
2023496101127,Poppy Mid Rise Ankle Grazer Jeans,,,simple,,,,,,2019-09-03,2019-09-03,1,201153,,crystal blue,89.99,
2023496101141,Poppy Mid Rise Ankle Grazer Jeans,,,simple,,,,,,2019-09-03,2019-09-03,1,201156,,crystal blue,89.99,
2023496101165,Poppy Mid Rise Ankle Grazer Jeans,,,simple,,,,,,2019-09-03,2019-09-03,1,201159,,crystal blue,89.99,
2023496902045,Eva Crop Flare Jeans,,,simple,,,,,,2019-09-03,2019-09-03,1,201291,,mid indigo,79.99,
2023496902069,Eva Crop Flare Jeans,,,simple,,,,,,2019-09-03,2019-09-03,1,201294,,mid indigo,79.99,
2023496902083,Eva Crop Flare Jeans,,,simple,,,,,,2019-09-03,2019-09-03,1,201297,,mid indigo,79.99,
2023496902106,Eva Crop Flare Jeans,,,simple,,,,,,2019-09-03,2019-09-03,1,201300,,mid indigo,79.99,
2023496902120,Eva Crop Flare Jeans,,,simple,,,,,,2019-09-03,2019-09-03,1,201303,,mid indigo,79.99,
2023496902144,Eva Crop Flare Jeans,,,simple,,,,,,2019-09-03,2019-09-03,1,201306,,mid indigo,79.99,
2023496902168,Eva Crop Flare Jeans,,,simple,,,,,,2019-09-03,2019-09-03,1,201309,,mid indigo,79.99,
2023498301044,Carol split front patch pocket skirt,,,simple,,,,,,2019-09-03,2019-09-03,1,201312,,porcelain,89.99,
2023498301068,Carol split front patch pocket skirt,,,simple,,,,,,2019-09-03,2019-09-03,1,201315,,porcelain,89.99,
2023498301082,Carol split front patch pocket skirt,,,simple,,,,,,2019-09-03,2019-09-03,1,201318,,porcelain,89.99,
2023498301105,Carol split front patch pocket skirt,,,simple,,,,,,2019-09-03,2019-09-03,1,201321,,porcelain,89.99,
2023498301129,Carol split front patch pocket skirt,,,simple,,,,,,2019-09-03,2019-09-03,1,201324,,porcelain,89.99,
2023498301143,Carol split front patch pocket skirt,,,simple,,,,,,2019-09-03,2019-09-03,1,201327,,porcelain,89.99,
2023498301167,Carol split front patch pocket skirt,,,simple,,,,,,2019-09-03,2019-09-03,1,201330,,porcelain,89.99,
2023503701005,Katy Drop Earrings,,,simple,,,,,,2019-09-03,2019-09-03,1,201336,,crystal,12.99,
2023505101001,Annabel Embellished Collar Necklace,,,simple,,,,,,2019-09-03,2019-09-03,1,197313,,pinks,34.99,
2023506201007,Lizzie Mini Flower Headband,,,simple,,,,,,2019-09-03,2019-09-03,1,197310,,gold,14.99,
2023506801009,Cameron Embellished Alice Band,,,simple,,,,,,2019-09-03,2019-09-03,1,197316,,silver,29.99,
2023507604043,Jessie Swing Crop Cami,,,simple,,,,,,2019-09-03,2019-09-03,1,201270,,sea aqua,39.99,
2023507604067,Jessie Swing Crop Cami,,,simple,,,,,,2019-09-03,2019-09-03,1,201273,,sea aqua,39.99,
2023507604081,Jessie Swing Crop Cami,,,simple,,,,,,2019-09-03,2019-09-03,1,201276,,sea aqua,39.99,
2023507604104,Jessie Swing Crop Cami,,,simple,,,,,,2019-09-03,2019-09-03,1,201279,,sea aqua,39.99,
2023507604128,Jessie Swing Crop Cami,,,simple,,,,,,2019-09-03,2019-09-03,1,201282,,sea aqua,39.99,
2023507604142,Jessie Swing Crop Cami,,,simple,,,,,,2019-09-03,2019-09-03,1,201285,,sea aqua,39.99,
2023507604166,Jessie Swing Crop Cami,,,simple,,,,,,2019-09-03,2019-09-03,1,201288,,sea aqua,39.99,
2023510701005,Mya Metallic Stone Necklace,,,simple,,,,,,2019-09-03,2019-09-03,1,197322,,metallic,39.99,
2023510901009,Nell Tassel Collar Necklace,,,simple,,,,,,2019-09-03,2019-09-03,1,197319,,gold,39.99,
2023513101048,Molly Coated Mini Skirt,,,simple,,,,,,2019-09-03,2019-09-03,1,195222,,black,69.99,
2023513101062,Molly Coated Mini Skirt,,,simple,,,,,,2019-09-03,2019-09-03,1,195225,,black,69.99,
2023513101086,Molly Coated Mini Skirt,,,simple,,,,,,2019-09-03,2019-09-03,1,195228,,black,69.99,
2023513101109,Molly Coated Mini Skirt,,,simple,,,,,,2019-09-03,2019-09-03,1,195231,,black,69.99,
2023513101123,Molly Coated Mini Skirt,,,simple,,,,,,2019-09-03,2019-09-03,1,195234,,black,69.99,
2023513101147,Molly Coated Mini Skirt,,,simple,,,,,,2019-09-03,2019-09-03,1,195237,,black,69.99,
2023513101161,Molly Coated Mini Skirt,,,simple,,,,,,2019-09-03,2019-09-03,1,195240,,black,69.99,
2023515303044,Cassandra V Neck Bell Sleeve Top,,,simple,,,,,,2019-09-03,2019-09-03,1,197325,,pink whisp,79.99,
2023515303068,Cassandra V Neck Bell Sleeve Top,,,simple,,,,,,2019-09-03,2019-09-03,1,197328,,pink whisp,79.99,
2023515303082,Cassandra V Neck Bell Sleeve Top,,,simple,,,,,,2019-09-03,2019-09-03,1,197331,,pink whisp,79.99,
2023515303105,Cassandra V Neck Bell Sleeve Top,,,simple,,,,,,2019-09-03,2019-09-03,1,197334,,pink whisp,79.99,
2023515303129,Cassandra V Neck Bell Sleeve Top,,,simple,,,,,,2019-09-03,2019-09-03,1,197337,,pink whisp,79.99,
2023515303143,Cassandra V Neck Bell Sleeve Top,,,simple,,,,,,2019-09-03,2019-09-03,1,197340,,pink whisp,79.99,
2023515303167,Cassandra V Neck Bell Sleeve Top,,,simple,,,,,,2019-09-03,2019-09-03,1,197343,,pink whisp,79.99,
2023520503040,Caitlyn Roll Neck Tabard Sleeve Top,,,simple,,,,,,2019-09-03,2019-09-03,1,201249,,dark roseberry,79.99,
2023520503064,Caitlyn Roll Neck Tabard Sleeve Top,,,simple,,,,,,2019-09-03,2019-09-03,1,201252,,dark roseberry,79.99,
2023520503088,Caitlyn Roll Neck Tabard Sleeve Top,,,simple,,,,,,2019-09-03,2019-09-03,1,201255,,dark roseberry,79.99,
2023520503101,Caitlyn Roll Neck Tabard Sleeve Top,,,simple,,,,,,2019-09-03,2019-09-03,1,201258,,dark roseberry,79.99,
2023520503125,Caitlyn Roll Neck Tabard Sleeve Top,,,simple,,,,,,2019-09-03,2019-09-03,1,201261,,dark roseberry,79.99,
2023520503149,Caitlyn Roll Neck Tabard Sleeve Top,,,simple,,,,,,2019-09-03,2019-09-03,1,201264,,dark roseberry,79.99,
2023520503163,Caitlyn Roll Neck Tabard Sleeve Top,,,simple,,,,,,2019-09-03,2019-09-03,1,201267,,dark roseberry,79.99,
2023522502003,Beatrice Laptop Tote,,,simple,,,,,,2019-09-03,2019-09-03,1,201333,,black,79.99,
2023523501005,Harper Canvas Summer Tote,,,simple,,,,,,2019-09-03,2019-09-03,1,197349,,orange/canvas,69.99,
2023524201003,Reagan Coin Purse,,,simple,,,,,,2019-09-03,2019-09-03,1,197346,,tropical palm print,16.99,
2023525105041,Giselle high low formal prom,,,simple,,,,,,2019-09-03,2019-09-03,1,201228,,dry rose,119.99,
2023525105065,Giselle high low formal prom,,,simple,,,,,,2019-09-03,2019-09-03,1,201231,,dry rose,119.99,
2023525105089,Giselle high low formal prom,,,simple,,,,,,2019-09-03,2019-09-03,1,201234,,dry rose,119.99,
2023525105102,Giselle high low formal prom,,,simple,,,,,,2019-09-03,2019-09-03,1,201237,,dry rose,119.99,
2023525105126,Giselle high low formal prom,,,simple,,,,,,2019-09-03,2019-09-03,1,201240,,dry rose,119.99,
2023525105140,Giselle high low formal prom,,,simple,,,,,,2019-09-03,2019-09-03,1,201243,,dry rose,119.99,
2023525105164,Giselle high low formal prom,,,simple,,,,,,2019-09-03,2019-09-03,1,201246,,dry rose,119.99,
2023525603042,Danielle High-Low Dress,,,simple,,,,,,2019-09-03,2019-09-03,1,201204,,cobalt/blue,119.99,
2023525603066,Danielle High-Low Dress,,,simple,,,,,,2019-09-03,2019-09-03,1,201207,,cobalt/blue,119.99,
2023525603080,Danielle High-Low Dress,,,simple,,,,,,2019-09-03,2019-09-03,1,201210,,cobalt/blue,119.99,
2023525603103,Danielle High-Low Dress,,,simple,,,,,,2019-09-03,2019-09-03,1,201213,,cobalt/blue,119.99,
2023525603127,Danielle High-Low Dress,,,simple,,,,,,2019-09-03,2019-09-03,1,201216,,cobalt/blue,119.99,
2023525603141,Danielle High-Low Dress,,,simple,,,,,,2019-09-03,2019-09-03,1,201219,,cobalt/blue,119.99,
2023525603165,Danielle High-Low Dress,,,simple,,,,,,2019-09-03,2019-09-03,1,201222,,cobalt/blue,119.99,
2023525603189,Danielle High-Low Dress,,,simple,,,,,,2019-09-03,2019-09-03,1,201225,,cobalt/blue,119.99,
2023525607040,Danielle Hi-Lo Dress,,,simple,,,,,,2019-09-03,2019-09-03,1,223062,,porcelain floral print,109.99,
2023525607064,Danielle Hi-Lo Dress,,,simple,,,,,,2019-09-03,2019-09-03,1,223065,,porcelain floral print,109.99,
2023525607088,Danielle Hi-Lo Dress,,,simple,,,,,,2019-09-03,2019-09-03,1,223068,,porcelain floral print,109.99,
2023525607101,Danielle Hi-Lo Dress,,,simple,,,,,,2019-09-03,2019-09-03,1,223071,,porcelain floral print,109.99,
2023525607125,Danielle Hi-Lo Dress,,,simple,,,,,,2019-09-03,2019-09-03,1,223074,,porcelain floral print,109.99,
2023525607149,Danielle Hi-Lo Dress,,,simple,,,,,,2019-09-03,2019-09-03,1,223077,,porcelain floral print,109.99,
2023525607163,Danielle Hi-Lo Dress,,,simple,,,,,,2019-09-03,2019-09-03,1,223080,,porcelain floral print,109.99,
2023525607187,Danielle Hi-Lo Dress,,,simple,,,,,,2019-09-03,2019-09-03,1,223083,,porcelain floral print,109.99,
2023525902503,Farrah Wide Belt,,,simple,,,,,,2019-09-03,2019-09-03,1,220923,,soft gold metallic,19.99,
2023525902510,Farrah Wide Belt,,,simple,,,,,,2019-09-03,2019-09-03,1,220920,,soft gold metallic,19.99,
2023525902527,Farrah Wide Belt,,,simple,,,,,,2019-09-03,2019-09-03,1,220917,,soft gold metallic,19.99,
2023525902534,Farrah Wide Belt,,,simple,,,,,,2019-09-03,2019-09-03,1,220914,,soft gold metallic,19.99,
2023526201049,Arabella Shirred Yoke Lace Up Tank,,,simple,,,,,,2019-09-03,2019-09-03,1,197373,,tbc,69.99,
2023526201063,Arabella Shirred Yoke Lace Up Tank,,,simple,,,,,,2019-09-03,2019-09-03,1,197376,,tbc,69.99,
2023526201087,Arabella Shirred Yoke Lace Up Tank,,,simple,,,,,,2019-09-03,2019-09-03,1,197379,,tbc,69.99,
2023526201100,Arabella Shirred Yoke Lace Up Tank,,,simple,,,,,,2019-09-03,2019-09-03,1,197382,,tbc,69.99,
2023526201124,Arabella Shirred Yoke Lace Up Tank,,,simple,,,,,,2019-09-03,2019-09-03,1,197385,,tbc,69.99,
2023526201148,Arabella Shirred Yoke Lace Up Tank,,,simple,,,,,,2019-09-03,2019-09-03,1,197388,,tbc,69.99,
2023526201162,Arabella Shirred Yoke Lace Up Tank,,,simple,,,,,,2019-09-03,2019-09-03,1,197391,,tbc,69.99,
2023526401043,Willow V-neck Wrap Midi dress,,,simple,,,,,,2019-09-03,2019-09-03,1,201486,,black,144.99,
2023526401067,Willow V-neck Wrap Midi dress,,,simple,,,,,,2019-09-03,2019-09-03,1,201489,,black,144.99,
2023526401081,Willow V-neck Wrap Midi dress,,,simple,,,,,,2019-09-03,2019-09-03,1,201492,,black,144.99,
2023526401104,Willow V-neck Wrap Midi dress,,,simple,,,,,,2019-09-03,2019-09-03,1,201495,,black,144.99,
2023526401128,Willow V-neck Wrap Midi dress,,,simple,,,,,,2019-09-03,2019-09-03,1,201498,,black,144.99,
2023526401142,Willow V-neck Wrap Midi dress,,,simple,,,,,,2019-09-03,2019-09-03,1,201501,,black,144.99,
2023526401166,Willow V-neck Wrap Midi dress,,,simple,,,,,,2019-09-03,2019-09-03,1,201504,,black,144.99,
2023526901048,2023526901048,,,simple,,,,,,2019-09-03,2019-09-03,1,233616,,black,199.99,
2023526901062,2023526901062,,,simple,,,,,,2019-09-03,2019-09-03,1,233619,,black,199.99,
2023526901086,2023526901086,,,simple,,,,,,2019-09-03,2019-09-03,1,233622,,black,199.99,
2023526901109,2023526901109,,,simple,,,,,,2019-09-03,2019-09-03,1,233625,,black,199.99,
2023526901123,2023526901123,,,simple,,,,,,2019-09-03,2019-09-03,1,233628,,black,199.99,
2023526901147,2023526901147,,,simple,,,,,,2019-09-03,2019-09-03,1,233631,,black,199.99,
2023526901161,2023526901161,,,simple,,,,,,2019-09-03,2019-09-03,1,233634,,black,199.99,
2023530404047,Isobelle ruffle skirt dress,,,simple,,,,,,2019-09-03,2019-09-03,1,197352,,floral print,169.99,
2023530404061,Isobelle ruffle skirt dress,,,simple,,,,,,2019-09-03,2019-09-03,1,197355,,floral print,169.99,
2023530404085,Isobelle ruffle skirt dress,,,simple,,,,,,2019-09-03,2019-09-03,1,197358,,floral print,169.99,
2023530404108,Isobelle ruffle skirt dress,,,simple,,,,,,2019-09-03,2019-09-03,1,197361,,floral print,169.99,
2023530404122,Isobelle ruffle skirt dress,,,simple,,,,,,2019-09-03,2019-09-03,1,197364,,floral print,169.99,
2023530404146,Isobelle ruffle skirt dress,,,simple,,,,,,2019-09-03,2019-09-03,1,197367,,floral print,169.99,
2023530404160,Isobelle ruffle skirt dress,,,simple,,,,,,2019-09-03,2019-09-03,1,197370,,floral print,169.99,
2023531902863,Liberty High Shaft Ankle Boots,,,simple,,,,,,2019-09-03,2019-09-03,1,201465,,tan,89.99,
2023531902870,Liberty High Shaft Ankle Boots,,,simple,,,,,,2019-09-03,2019-09-03,1,201468,,tan,89.99,
2023531902887,Liberty High Shaft Ankle Boots,,,simple,,,,,,2019-09-03,2019-09-03,1,201471,,tan,89.99,
2023531902894,Liberty High Shaft Ankle Boots,,,simple,,,,,,2019-09-03,2019-09-03,1,201474,,tan,89.99,
2023531902900,Liberty High Shaft Ankle Boots,,,simple,,,,,,2019-09-03,2019-09-03,1,201477,,tan,89.99,
2023531902917,Liberty High Shaft Ankle Boots,,,simple,,,,,,2019-09-03,2019-09-03,1,201480,,tan,89.99,
2023531902924,Liberty High Shaft Ankle Boots,,,simple,,,,,,2019-09-03,2019-09-03,1,201483,,tan,89.99,
2023532201040,Chelsea capelet,,,simple,,,,,,2019-09-03,2019-09-03,1,201381,,porcelain,119.99,
2023532201064,Chelsea capelet,,,simple,,,,,,2019-09-03,2019-09-03,1,201384,,porcelain,119.99,
2023532201088,Chelsea capelet,,,simple,,,,,,2019-09-03,2019-09-03,1,201387,,porcelain,119.99,
2023532201101,Chelsea capelet,,,simple,,,,,,2019-09-03,2019-09-03,1,201390,,porcelain,119.99,
2023532201125,Chelsea capelet,,,simple,,,,,,2019-09-03,2019-09-03,1,201393,,porcelain,119.99,
2023532201149,Chelsea capelet,,,simple,,,,,,2019-09-03,2019-09-03,1,201396,,porcelain,119.99,
2023532201163,Chelsea capelet,,,simple,,,,,,2019-09-03,2019-09-03,1,201399,,porcelain,119.99,
2023533204040,2023533204040,,,simple,,,,,,2019-09-03,2019-09-03,1,233382,,porcelain,39.99,
2023533204064,2023533204064,,,simple,,,,,,2019-09-03,2019-09-03,1,233385,,porcelain,39.99,
2023533204088,2023533204088,,,simple,,,,,,2019-09-03,2019-09-03,1,233388,,porcelain,39.99,
2023533204101,2023533204101,,,simple,,,,,,2019-09-03,2019-09-03,1,233391,,porcelain,39.99,
2023533204125,2023533204125,,,simple,,,,,,2019-09-03,2019-09-03,1,233394,,porcelain,39.99,
2023533204149,2023533204149,,,simple,,,,,,2019-09-03,2019-09-03,1,233397,,porcelain,39.99,
2023533204163,2023533204163,,,simple,,,,,,2019-09-03,2019-09-03,1,233400,,porcelain,39.99,
2023534201048,Livia Straight Neck Camisole,,,simple,,,,,,2019-09-03,2019-09-03,1,201423,,blue floral,69.99,
2023534201062,Livia Straight Neck Camisole,,,simple,,,,,,2019-09-03,2019-09-03,1,201426,,blue floral,69.99,
2023534201086,Livia Straight Neck Camisole,,,simple,,,,,,2019-09-03,2019-09-03,1,201429,,blue floral,69.99,
2023534201109,Livia Straight Neck Camisole,,,simple,,,,,,2019-09-03,2019-09-03,1,201432,,blue floral,69.99,
2023534201123,Livia Straight Neck Camisole,,,simple,,,,,,2019-09-03,2019-09-03,1,201435,,blue floral,69.99,
2023534201147,Livia Straight Neck Camisole,,,simple,,,,,,2019-09-03,2019-09-03,1,201438,,blue floral,69.99,
2023534201161,Livia Straight Neck Camisole,,,simple,,,,,,2019-09-03,2019-09-03,1,201441,,blue floral,69.99,
2023535301044,Annabell sailor A-line culotte,,,simple,,,,,,2019-09-03,2019-09-03,1,201402,,navy,109.99,
2023535301068,Annabell sailor A-line culotte,,,simple,,,,,,2019-09-03,2019-09-03,1,201405,,navy,109.99,
2023535301082,Annabell sailor A-line culotte,,,simple,,,,,,2019-09-03,2019-09-03,1,201408,,navy,109.99,
2023535301105,Annabell sailor A-line culotte,,,simple,,,,,,2019-09-03,2019-09-03,1,201411,,navy,109.99,
2023535301129,Annabell sailor A-line culotte,,,simple,,,,,,2019-09-03,2019-09-03,1,201414,,navy,109.99,
2023535301143,Annabell sailor A-line culotte,,,simple,,,,,,2019-09-03,2019-09-03,1,201417,,navy,109.99,
2023535301167,Annabell sailor A-line culotte,,,simple,,,,,,2019-09-03,2019-09-03,1,201420,,navy,109.99,
2023542001043,Amelia Capelet,,,simple,,,,,,2019-09-03,2019-09-03,1,201339,,black,129.99,
2023542001067,Amelia Capelet,,,simple,,,,,,2019-09-03,2019-09-03,1,201342,,black,129.99,
2023542001081,Amelia Capelet,,,simple,,,,,,2019-09-03,2019-09-03,1,201345,,black,129.99,
2023542001104,Amelia Capelet,,,simple,,,,,,2019-09-03,2019-09-03,1,201348,,black,129.99,
2023542001128,Amelia Capelet,,,simple,,,,,,2019-09-03,2019-09-03,1,201351,,black,129.99,
2023542001142,Amelia Capelet,,,simple,,,,,,2019-09-03,2019-09-03,1,201354,,black,129.99,
2023542001166,Amelia Capelet,,,simple,,,,,,2019-09-03,2019-09-03,1,201357,,black,129.99,
2023543701003,Sienna Snake Digital Print Scarf,,,simple,,,,,,2019-09-03,2019-09-03,1,194952,,grey dusk,39.99,
2023544101000,Hailey Embellished Cape,,,simple,,,,,,2019-09-03,2019-09-03,1,193110,,porcelain,69.99,
2023545003044,Stella Rib Lace Up crop,,,simple,,,,,,2019-09-03,2019-09-03,1,197394,,delicate blue,29.99,
2023545003068,Stella Rib Lace Up crop,,,simple,,,,,,2019-09-03,2019-09-03,1,197397,,delicate blue,29.99,
2023545003082,Stella Rib Lace Up crop,,,simple,,,,,,2019-09-03,2019-09-03,1,197400,,delicate blue,29.99,
2023545003105,Stella Rib Lace Up crop,,,simple,,,,,,2019-09-03,2019-09-03,1,197403,,delicate blue,29.99,
2023545003129,Stella Rib Lace Up crop,,,simple,,,,,,2019-09-03,2019-09-03,1,197406,,delicate blue,29.99,
2023545003143,Stella Rib Lace Up crop,,,simple,,,,,,2019-09-03,2019-09-03,1,197409,,delicate blue,29.99,
2023545003167,Stella Rib Lace Up crop,,,simple,,,,,,2019-09-03,2019-09-03,1,197412,,delicate blue,29.99,
2023545502004,Rhiannon Branded Bezel Watch,,,simple,,,,,,2019-09-03,2019-09-03,1,193083,,gold,39.99,
2023546307042,Poppy Zip Front Tee,,,simple,,,,,,2019-09-03,2019-09-03,1,195891,,poppy red,49.99,
2023546307066,Poppy Zip Front Tee,,,simple,,,,,,2019-09-03,2019-09-03,1,195894,,poppy red,49.99,
2023546307080,Poppy Zip Front Tee,,,simple,,,,,,2019-09-03,2019-09-03,1,195897,,poppy red,49.99,
2023546307103,Poppy Zip Front Tee,,,simple,,,,,,2019-09-03,2019-09-03,1,195900,,poppy red,49.99,
2023546307127,Poppy Zip Front Tee,,,simple,,,,,,2019-09-03,2019-09-03,1,195903,,poppy red,49.99,
2023546307141,Poppy Zip Front Tee,,,simple,,,,,,2019-09-03,2019-09-03,1,195906,,poppy red,49.99,
2023546307165,Poppy Zip Front Tee,,,simple,,,,,,2019-09-03,2019-09-03,1,195909,,poppy red,49.99,
2023546307509,Poppy Zip Front Tee,,,simple,,,,,,2019-09-03,2019-09-03,1,195924,,poppy red,49.99,
2023546307516,Poppy Zip Front Tee,,,simple,,,,,,2019-09-03,2019-09-03,1,195918,,poppy red,49.99,
2023546307523,Poppy Zip Front Tee,,,simple,,,,,,2019-09-03,2019-09-03,1,195915,,poppy red,49.99,
2023546307530,Poppy Zip Front Tee,,,simple,,,,,,2019-09-03,2019-09-03,1,195912,,poppy red,49.99,
2023546307547,Poppy Zip Front Tee,,,simple,,,,,,2019-09-03,2019-09-03,1,195921,,poppy red,49.99,
2023546307592,Poppy Zip Front Tee,,,simple,,,,,,2019-09-03,2019-09-03,1,195927,,poppy red,49.99,
2023546501044,2023546501044,,,simple,,,,,,2019-09-03,2019-09-03,1,235428,,stripe,34.99,
2023546501068,2023546501068,,,simple,,,,,,2019-09-03,2019-09-03,1,235431,,stripe,34.99,
2023546501082,2023546501082,,,simple,,,,,,2019-09-03,2019-09-03,1,235434,,stripe,34.99,
2023546501105,2023546501105,,,simple,,,,,,2019-09-03,2019-09-03,1,235437,,stripe,34.99,
2023546501129,2023546501129,,,simple,,,,,,2019-09-03,2019-09-03,1,235440,,stripe,34.99,
2023546501143,2023546501143,,,simple,,,,,,2019-09-03,2019-09-03,1,235443,,stripe,34.99,
2023546501167,2023546501167,,,simple,,,,,,2019-09-03,2019-09-03,1,235449,,stripe,34.99,
